,Product_ID,Product_Category,price$,storeID,supplierID,storeName,supplierName
2624,P00123742,Patio & Garden,46.11,2,13,Tech Haven,Samsung Electronics
2625,P00338842,Patio & Garden,64.2,6,9,Photo World,Canon Inc.
2626,P00368442,Patio & Garden,25.53,4,18,Game Zone,Razer Inc.
2629,P00316842,Clothing,22.26,1,16,Electro Mart,Sony Corporation
2642,P00320042,Grocery,5.9,3,39,Sound Zone,Sonos Inc.
2645,P0095642,Health & Beauty,37.77,2,13,Tech Haven,Samsung Electronics
2646,P00206342,Health & Beauty,64.64,3,39,Sound Zone,Sonos Inc.
2647,P00316442,Health & Beauty,26.86,4,18,Game Zone,Razer Inc.
2648,P00218742,Health & Beauty,70.6,6,9,Photo World,Canon Inc.
2649,P00124942,Patio & Garden,18.46,4,18,Game Zone,Razer Inc.
2650,P00267242,Patio & Garden,42.52,5,18,InnoTech,Razer Inc.
2652,P00193942,Patio & Garden,52.34,4,18,Game Zone,Razer Inc.
2653,P00180542,Patio & Garden,41.07,3,39,Sound Zone,Sonos Inc.
2654,P00226842,Patio & Garden,69.91,6,9,Photo World,Canon Inc.
2657,P00204742,Toys,56.76,2,13,Tech Haven,Samsung Electronics
2658,P00285242,Pharmacy & OTC,30.1,4,18,Game Zone,Razer Inc.
2660,P00232642,Toys,49.43,2,13,Tech Haven,Samsung Electronics
2662,P00282342,Electronics,41.64,7,17,Health Zone,Garmin Ltd.
2664,P00257842,Patio & Garden,43.91,2,13,Tech Haven,Samsung Electronics
2665,P00303942,Toys,20.56,7,17,Health Zone,Garmin Ltd.
2667,P00212442,Patio & Garden,47.41,1,16,Electro Mart,Sony Corporation
2670,P00354842,Toys,11.31,6,9,Photo World,Canon Inc.
2671,P00223142,Health & Beauty,42.1,3,39,Sound Zone,Sonos Inc.
2685,P00191342,Electronics,73.86,3,39,Sound Zone,Sonos Inc.
2690,P00015842,Grocery,4.95,5,18,InnoTech,Razer Inc.
2692,P00330242,Health & Beauty,76.56,3,39,Sound Zone,Sonos Inc.
2696,P00310342,Household Essentials,47.89,2,13,Tech Haven,Samsung Electronics
2705,P00006942,Grocery,23.21,5,18,InnoTech,Razer Inc.
2706,P00296142,Health & Beauty,27.45,3,39,Sound Zone,Sonos Inc.
2707,P00015742,Baby,22.11,1,16,Electro Mart,Sony Corporation
2717,P00280842,Grocery,44.8,4,18,Game Zone,Razer Inc.
2719,P00253142,Grocery,43.91,5,18,InnoTech,Razer Inc.
2723,P00012242,Electronics,19.18,3,39,Sound Zone,Sonos Inc.
2729,P0096842,Home & Kitchen,2.66,1,16,Electro Mart,Sony Corporation
2736,P00145142,Health & Beauty,55.08,4,18,Game Zone,Razer Inc.
2739,P00054342,Baby,73.34,1,16,Electro Mart,Sony Corporation
2740,P00223742,Electronics,40.97,3,39,Sound Zone,Sonos Inc.
2741,P00150842,Patio & Garden,32.01,3,39,Sound Zone,Sonos Inc.
2742,P00232042,Patio & Garden,48.81,2,13,Tech Haven,Samsung Electronics
2746,P00177542,Grocery,16.76,51,51,Pakistan,Pakistan
2749,P00359742,Grocery,22.13,4,18,Game Zone,Razer Inc.
2752,P00210042,Toys,37.13,6,9,Photo World,Canon Inc.
2753,P00297342,Health & Beauty,58.49,5,18,InnoTech,Razer Inc.
2761,P00206042,Health & Beauty,17.34,7,17,Health Zone,Garmin Ltd.
2769,P00294842,Toys,46.48,5,18,InnoTech,Razer Inc.
2772,P00059642,Grocery,51.46,5,18,InnoTech,Razer Inc.
2774,P00368142,Electronics,32.29,3,39,Sound Zone,Sonos Inc.
2781,P00327642,"Books, Movies & Music",79.29,3,39,Sound Zone,Sonos Inc.
2795,P00126542,Toys,17.01,4,18,Game Zone,Razer Inc.
2798,P00088442,Toys,27.41,1,16,Electro Mart,Sony Corporation
2799,P00176142,Toys,50.12,4,18,Game Zone,Razer Inc.
2811,P00040142,Health & Beauty,37.08,7,17,Health Zone,Garmin Ltd.
2813,P00321042,Grocery,55.91,2,13,Tech Haven,Samsung Electronics
2816,P00252742,Toys,37.4,4,18,Game Zone,Razer Inc.
2825,P00056542,Toys,13.64,6,9,Photo World,Canon Inc.
2834,P00022742,Toys,60.87,2,13,Tech Haven,Samsung Electronics
2838,P00120742,Toys,62.21,3,39,Sound Zone,Sonos Inc.
2843,P00054242,Grocery,63.79,1,16,Electro Mart,Sony Corporation
2850,P00295742,Toys,61.27,1,16,Electro Mart,Sony Corporation
2852,P00336942,Health & Beauty,20.87,4,18,Game Zone,Razer Inc.
2856,P00136842,Grocery,20.42,1,16,Electro Mart,Sony Corporation
2857,P00304042,Health & Beauty,73.97,4,18,Game Zone,Razer Inc.
2859,P00127042,Clothing,15.17,5,18,InnoTech,Razer Inc.
2861,P00166042,Health & Beauty,36.73,3,39,Sound Zone,Sonos Inc.
2866,P00315842,Health & Beauty,68.66,2,13,Tech Haven,Samsung Electronics
2867,P00271542,"Books, Movies & Music",78.15,6,9,Photo World,Canon Inc.
2871,P00311342,Pharmacy & OTC,33.75,4,18,Game Zone,Razer Inc.
2872,P00088042,Grocery,36.33,1,16,Electro Mart,Sony Corporation
2884,P00256442,Health & Beauty,28.22,3,39,Sound Zone,Sonos Inc.
2890,P00215042,Health & Beauty,69.99,2,13,Tech Haven,Samsung Electronics
2893,P00353142,Health & Beauty,6.91,3,39,Sound Zone,Sonos Inc.
2895,P00276242,Toys,72.85,4,18,Game Zone,Razer Inc.
2896,P00031742,Toys,20.12,6,9,Photo World,Canon Inc.
2898,P00176642,Household Essentials,26.24,4,18,Game Zone,Razer Inc.
2907,P00174042,Clothing,74.83,5,18,InnoTech,Razer Inc.
2913,P00029142,Toys,64.11,4,18,Game Zone,Razer Inc.
2915,P00070942,Home & Kitchen,59.12,3,39,Sound Zone,Sonos Inc.
2916,P00211442,Toys,61.18,6,9,Photo World,Canon Inc.
2919,P0099242,Toys,65.87,2,13,Tech Haven,Samsung Electronics
2923,P00034342,Health & Beauty,55.66,4,18,Game Zone,Razer Inc.
2928,P00024942,Health & Beauty,71.46,2,13,Tech Haven,Samsung Electronics
2931,P00246642,Office & School Supplies,44.61,7,17,Health Zone,Garmin Ltd.
2932,P00074642,Health & Beauty,53.62,2,13,Tech Haven,Samsung Electronics
2933,P00105342,Grocery,20.68,7,17,Health Zone,Garmin Ltd.
2941,P00319142,Health & Beauty,10.9,1,16,Electro Mart,Sony Corporation
2943,P00329242,Health & Beauty,79.41,6,9,Photo World,Canon Inc.
2946,P0094342,Clothing,48.2,3,39,Sound Zone,Sonos Inc.
2948,P00280242,Health & Beauty,45.96,3,39,Sound Zone,Sonos Inc.
2949,P00151042,Health & Beauty,65.17,5,18,InnoTech,Razer Inc.
2950,P00000342,Health & Beauty,73.85,3,39,Sound Zone,Sonos Inc.
2951,P00211542,Health & Beauty,72.69,2,13,Tech Haven,Samsung Electronics
2952,P00218942,Health & Beauty,75.72,5,18,InnoTech,Razer Inc.
2955,P00278242,Grocery,33.77,3,39,Sound Zone,Sonos Inc.
2956,P00284842,Grocery,76.89,1,16,Electro Mart,Sony Corporation
2966,P00102142,Furniture,41.75,4,18,Game Zone,Razer Inc.
2969,P00175642,Toys,69.23,5,18,InnoTech,Razer Inc.
2971,P00222842,Toys,43.93,3,39,Sound Zone,Sonos Inc.
2973,P00054942,Health & Beauty,31.96,1,16,Electro Mart,Sony Corporation
2975,P00002442,Toys,19.94,4,18,Game Zone,Razer Inc.
2977,P00026742,Toys,44.39,1,16,Electro Mart,Sony Corporation
2978,P00018642,Toys,30.58,3,39,Sound Zone,Sonos Inc.
2979,P00054042,"Books, Movies & Music",65.8,3,39,Sound Zone,Sonos Inc.
2980,P00228642,Health & Beauty,14.0,2,13,Tech Haven,Samsung Electronics
2981,P0098442,Baby,15.55,51,51,Pakistan,Pakistan
2982,P00106642,Baby,20.56,4,18,Game Zone,Razer Inc.
2983,P00114442,Health & Beauty,75.97,6,9,Photo World,Canon Inc.
2985,P00228042,Health & Beauty,27.2,5,18,InnoTech,Razer Inc.
2987,P00053742,Health & Beauty,11.95,7,17,Health Zone,Garmin Ltd.
2988,P0094742,Electronics,26.39,5,18,InnoTech,Razer Inc.
2992,P00036442,"Arts, Crafts & Sewing",57.54,5,18,InnoTech,Razer Inc.
2993,P00064142,"Arts, Crafts & Sewing",69.83,3,39,Sound Zone,Sonos Inc.
2994,P00021942,Toys,53.89,3,39,Sound Zone,Sonos Inc.
2998,P00221242,Grocery,26.82,4,18,Game Zone,Razer Inc.
2999,P00113842,Household Essentials,45.2,1,16,Electro Mart,Sony Corporation
3004,P00133842,Toys,41.89,4,18,Game Zone,Razer Inc.
3007,P00067142,Health & Beauty,68.67,7,17,Health Zone,Garmin Ltd.
3016,P00191242,Home & Kitchen,19.07,2,13,Tech Haven,Samsung Electronics
3030,P00253242,Health & Beauty,25.18,4,18,Game Zone,Razer Inc.
3031,P00197042,Health & Beauty,2.37,6,9,Photo World,Canon Inc.
3036,P00196642,Toys,30.92,2,13,Tech Haven,Samsung Electronics
3039,P00195542,Electronics,37.22,3,39,Sound Zone,Sonos Inc.
3045,P00236942,Pets,71.15,1,16,Electro Mart,Sony Corporation
3046,P00190442,Clothing,59.01,1,16,Electro Mart,Sony Corporation
3049,P00294442,Home & Kitchen,44.59,4,18,Game Zone,Razer Inc.
3050,P00179842,Patio & Garden,7.0,1,16,Electro Mart,Sony Corporation
3053,P00237642,Health & Beauty,35.0,4,18,Game Zone,Razer Inc.
3065,P00302342,Toys,26.9,5,18,InnoTech,Razer Inc.
3067,P00221842,Grocery,76.41,3,39,Sound Zone,Sonos Inc.
3069,P00174242,Office & School Supplies,67.25,2,13,Tech Haven,Samsung Electronics
3070,P00226342,Patio & Garden,36.65,6,9,Photo World,Canon Inc.
3075,P00119842,Baby,11.63,4,18,Game Zone,Razer Inc.
3077,P00230342,Health & Beauty,24.01,1,16,Electro Mart,Sony Corporation
3087,P00224342,Toys,24.21,3,39,Sound Zone,Sonos Inc.
3090,P00037342,Toys,49.33,2,13,Tech Haven,Samsung Electronics
3092,P00184642,Toys,40.64,3,39,Sound Zone,Sonos Inc.
3094,P00138342,Toys,45.45,4,18,Game Zone,Razer Inc.
3095,P00188242,Toys,20.38,6,9,Photo World,Canon Inc.
3100,P00137142,Furniture,69.09,4,18,Game Zone,Razer Inc.
3101,P00238742,Furniture,61.23,5,18,InnoTech,Razer Inc.
3103,P00220742,Electronics,48.71,4,18,Game Zone,Razer Inc.
3104,P00022442,Toys,50.91,3,39,Sound Zone,Sonos Inc.
3109,P00183342,Health & Beauty,62.5,6,9,Photo World,Canon Inc.
3112,P00189242,Health & Beauty,33.66,2,13,Tech Haven,Samsung Electronics
3113,P00232842,Toys,56.81,4,18,Game Zone,Razer Inc.
3120,P00026242,Toys,21.07,2,13,Tech Haven,Samsung Electronics
3122,P00075542,Toys,69.95,7,17,Health Zone,Garmin Ltd.
3126,P00224242,Toys,11.98,2,13,Tech Haven,Samsung Electronics
3132,P00368642,Patio & Garden,10.63,7,17,Health Zone,Garmin Ltd.
3135,P00186542,Electronics,39.4,1,16,Electro Mart,Sony Corporation
3140,P00317142,Electronics,45.52,6,9,Photo World,Canon Inc.
3143,P00309942,Health & Beauty,36.17,3,39,Sound Zone,Sonos Inc.
3146,P00184042,Grocery,4.89,3,39,Sound Zone,Sonos Inc.
3152,P00029442,Toys,36.99,5,18,InnoTech,Razer Inc.
3157,P00226942,Patio & Garden,63.25,3,39,Sound Zone,Sonos Inc.
3164,P00050842,Household Essentials,41.67,2,13,Tech Haven,Samsung Electronics
3174,P00334042,Grocery,67.99,5,18,InnoTech,Razer Inc.
3181,P00081842,Toys,15.21,3,39,Sound Zone,Sonos Inc.
3184,P00157342,Toys,67.56,1,16,Electro Mart,Sony Corporation
3190,P00215642,Toys,72.47,4,18,Game Zone,Razer Inc.
3193,P00002242,Household Essentials,75.9,5,18,InnoTech,Razer Inc.
3197,P00041342,Patio & Garden,25.78,3,39,Sound Zone,Sonos Inc.
3198,P00039742,Health & Beauty,5.84,1,16,Electro Mart,Sony Corporation
3200,P00139542,Health & Beauty,77.02,4,18,Game Zone,Razer Inc.
3201,P00216442,Health & Beauty,8.57,1,16,Electro Mart,Sony Corporation
3206,P00266942,Toys,54.68,3,39,Sound Zone,Sonos Inc.
3207,P00040342,"Books, Movies & Music",75.82,3,39,Sound Zone,Sonos Inc.
3208,P00074042,"Arts, Crafts & Sewing",49.89,2,13,Tech Haven,Samsung Electronics
3211,P00049242,Health & Beauty,39.53,51,51,Pakistan,Pakistan
3212,P00140442,Grocery,74.2,4,18,Game Zone,Razer Inc.
3214,P00269242,Patio & Garden,79.51,6,9,Photo World,Canon Inc.
3239,P00155342,Health & Beauty,70.35,5,18,InnoTech,Razer Inc.
3247,P00252942,Electronics,39.2,7,17,Health Zone,Garmin Ltd.
3249,P00190342,Clothing,25.67,5,18,InnoTech,Razer Inc.
3254,P00187942,Clothing,15.84,5,18,InnoTech,Razer Inc.
3255,P00020242,Toys,67.53,3,39,Sound Zone,Sonos Inc.
3265,P00212142,Toys,20.09,3,39,Sound Zone,Sonos Inc.
3271,P00195742,Home & Kitchen,40.81,4,18,Game Zone,Razer Inc.
3287,P00261842,Electronics,53.85,1,16,Electro Mart,Sony Corporation
3289,P00221142,Grocery,23.35,4,18,Game Zone,Razer Inc.
3296,P00059142,Toys,32.77,7,17,Health Zone,Garmin Ltd.
3299,P00280142,Health & Beauty,34.76,2,13,Tech Haven,Samsung Electronics
3316,P00023342,Home & Kitchen,27.61,4,18,Game Zone,Razer Inc.
3322,P00184742,Patio & Garden,13.05,6,9,Photo World,Canon Inc.
3331,P00259842,Grocery,59.27,2,13,Tech Haven,Samsung Electronics
3334,P00157942,Toys,38.54,3,39,Sound Zone,Sonos Inc.
3336,P00299442,Home & Kitchen,42.74,1,16,Electro Mart,Sony Corporation
3343,P00013642,Toys,48.9,1,16,Electro Mart,Sony Corporation
3346,P00217442,Grocery,62.38,4,18,Game Zone,Razer Inc.
3347,P00000442,Health & Beauty,20.3,1,16,Electro Mart,Sony Corporation
3351,P0094442,"Books, Movies & Music",66.37,4,18,Game Zone,Razer Inc.
3354,P00331042,Health & Beauty,73.19,5,18,InnoTech,Razer Inc.
3362,P0096142,Home & Kitchen,62.65,3,39,Sound Zone,Sonos Inc.
3376,P00368042,Electronics,17.97,2,13,Tech Haven,Samsung Electronics
3380,P00113442,Home & Kitchen,53.78,6,9,Photo World,Canon Inc.
3383,P00069342,Health & Beauty,18.38,4,18,Game Zone,Razer Inc.
3385,P00188042,Health & Beauty,69.21,1,16,Electro Mart,Sony Corporation
3389,P00360542,"Arts, Crafts & Sewing",54.83,3,39,Sound Zone,Sonos Inc.
3390,P00200242,Toys,71.12,2,13,Tech Haven,Samsung Electronics
3394,P00334642,Grocery,59.65,3,39,Sound Zone,Sonos Inc.
3397,P00086142,Health & Beauty,50.01,4,18,Game Zone,Razer Inc.
3400,P00209942,Health & Beauty,25.24,6,9,Photo World,Canon Inc.
3402,P00226542,Grocery,35.22,4,18,Game Zone,Razer Inc.
3403,P00316942,Clothing,47.37,5,18,InnoTech,Razer Inc.
3406,P00233042,Grocery,76.33,4,18,Game Zone,Razer Inc.
3407,P00142342,Health & Beauty,44.13,3,39,Sound Zone,Sonos Inc.
3410,P00362842,Health & Beauty,18.47,6,9,Photo World,Canon Inc.
3421,P00199342,Electronics,42.89,2,13,Tech Haven,Samsung Electronics
3431,P00044942,Grocery,42.55,4,18,Game Zone,Razer Inc.
3432,P00191042,Home & Kitchen,17.08,2,13,Tech Haven,Samsung Electronics
3441,P00004542,Health & Beauty,67.08,7,17,Health Zone,Garmin Ltd.
3447,P00126842,Toys,49.28,2,13,Tech Haven,Samsung Electronics
3448,P00044542,Toys,68.17,7,17,Health Zone,Garmin Ltd.
3456,P00025642,Clothing,33.87,1,16,Electro Mart,Sony Corporation
3457,P00052542,Toys,67.79,6,9,Photo World,Canon Inc.
3460,P00212042,Furniture,59.15,3,39,Sound Zone,Sonos Inc.
3461,P00264042,Clothing,38.62,3,39,Sound Zone,Sonos Inc.
3466,P00185542,Clothing,34.08,5,18,InnoTech,Razer Inc.
3467,P00124042,Patio & Garden,37.74,3,39,Sound Zone,Sonos Inc.
3472,P00173042,Furniture,30.49,2,13,Tech Haven,Samsung Electronics
3477,P00233742,Grocery,55.34,5,18,InnoTech,Razer Inc.
3485,P00178842,Electronics,54.78,3,39,Sound Zone,Sonos Inc.
3487,P00235842,Patio & Garden,13.99,1,16,Electro Mart,Sony Corporation
3490,P00233642,Grocery,68.02,4,18,Game Zone,Razer Inc.
3493,P00363342,Office & School Supplies,14.32,5,18,InnoTech,Razer Inc.
3496,P00224042,Toys,71.61,3,39,Sound Zone,Sonos Inc.
3504,P00337842,Health & Beauty,70.31,1,16,Electro Mart,Sony Corporation
3511,P00261542,"Arts, Crafts & Sewing",75.19,4,18,Game Zone,Razer Inc.
3513,P00235542,Patio & Garden,35.68,1,16,Electro Mart,Sony Corporation
3514,P00207442,"Arts, Crafts & Sewing",42.03,3,39,Sound Zone,Sonos Inc.
3519,P00210342,Home & Kitchen,41.4,3,39,Sound Zone,Sonos Inc.
3525,P00044242,Electronics,77.16,2,13,Tech Haven,Samsung Electronics
3529,P00302442,Health & Beauty,61.0,51,51,Pakistan,Pakistan
3530,P00005342,Clothing,38.42,4,18,Game Zone,Razer Inc.
3534,P00220042,Health & Beauty,65.42,6,9,Photo World,Canon Inc.
3537,P00170242,Electronics,37.58,5,18,InnoTech,Razer Inc.
3543,P00201042,Toys,60.57,7,17,Health Zone,Garmin Ltd.
3546,P00020442,Toys,10.67,5,18,InnoTech,Razer Inc.
3560,P00010942,Grocery,5.19,5,18,InnoTech,Razer Inc.
3561,P00192842,Health & Beauty,53.43,3,39,Sound Zone,Sonos Inc.
3567,P00222442,Health & Beauty,64.92,3,39,Sound Zone,Sonos Inc.
3568,P00189542,Toys,58.44,4,18,Game Zone,Razer Inc.
3570,P00228442,Grocery,62.78,1,16,Electro Mart,Sony Corporation
3579,P00247142,Toys,32.81,4,18,Game Zone,Razer Inc.
3593,P00351042,Health & Beauty,16.12,7,17,Health Zone,Garmin Ltd.
3597,P00100742,Health & Beauty,4.75,2,13,Tech Haven,Samsung Electronics
3603,P00357042,Health & Beauty,7.79,4,18,Game Zone,Razer Inc.
3610,P00113042,Patio & Garden,22.33,6,9,Photo World,Canon Inc.
3611,P00030442,Health & Beauty,12.89,2,13,Tech Haven,Samsung Electronics
3612,P00315542,Health & Beauty,7.63,3,39,Sound Zone,Sonos Inc.
3618,P00086742,Health & Beauty,20.1,1,16,Electro Mart,Sony Corporation
3622,P00022342,Toys,53.81,1,16,Electro Mart,Sony Corporation
3624,P00116942,Household Essentials,40.66,4,18,Game Zone,Razer Inc.
3628,P00172142,Toys,3.83,1,16,Electro Mart,Sony Corporation
3629,P00110042,Health & Beauty,12.93,4,18,Game Zone,Razer Inc.
3635,P00142042,Toys,56.7,5,18,InnoTech,Razer Inc.
3636,P00158742,Health & Beauty,57.63,3,39,Sound Zone,Sonos Inc.
3640,P00332942,Health & Beauty,58.15,2,13,Tech Haven,Samsung Electronics
3641,P00332042,Toys,2.39,6,9,Photo World,Canon Inc.
3642,P00018542,"Arts, Crafts & Sewing",51.34,4,18,Game Zone,Razer Inc.
3643,P00007942,Toys,22.9,1,16,Electro Mart,Sony Corporation
3649,P00149442,Grocery,62.91,3,39,Sound Zone,Sonos Inc.
3650,P00029942,Toys,39.13,2,13,Tech Haven,Samsung Electronics
3652,P00208542,Toys,63.77,3,39,Sound Zone,Sonos Inc.
3653,P00257042,Health & Beauty,70.74,4,18,Game Zone,Razer Inc.
3655,P00176742,Toys,58.71,6,9,Photo World,Canon Inc.
3656,P00344442,Health & Beauty,70.77,4,18,Game Zone,Razer Inc.
3657,P00083342,Health & Beauty,9.71,5,18,InnoTech,Razer Inc.
3666,P00189142,Toys,55.85,4,18,Game Zone,Razer Inc.
3679,P00164942,Grocery,78.96,3,39,Sound Zone,Sonos Inc.
3684,P00343942,Baby,40.72,6,9,Photo World,Canon Inc.
3697,P00163242,Grocery,36.16,2,13,Tech Haven,Samsung Electronics
3700,P00185442,Office & School Supplies,75.41,4,18,Game Zone,Razer Inc.
3717,P00046042,Health & Beauty,72.91,2,13,Tech Haven,Samsung Electronics
3763,P00070742,Health & Beauty,21.56,7,17,Health Zone,Garmin Ltd.
3771,P00080642,Grocery,24.05,2,13,Tech Haven,Samsung Electronics
3786,P00328742,Grocery,16.49,7,17,Health Zone,Garmin Ltd.
3787,P00079642,Toys,13.04,1,16,Electro Mart,Sony Corporation
3791,P00065442,Toys,52.65,6,9,Photo World,Canon Inc.
3792,P00058242,Home & Kitchen,7.17,3,39,Sound Zone,Sonos Inc.
3808,P00078642,Clothing,13.28,3,39,Sound Zone,Sonos Inc.
3815,P00215742,Health & Beauty,78.5,5,18,InnoTech,Razer Inc.
3817,P00189342,Health & Beauty,35.31,3,39,Sound Zone,Sonos Inc.
3823,P00116242,Toys,38.34,2,13,Tech Haven,Samsung Electronics
3824,P00101442,Electronics,61.96,5,18,InnoTech,Razer Inc.
3827,P00230642,Health & Beauty,6.01,3,39,Sound Zone,Sonos Inc.
3842,P00177242,Pets,22.45,1,16,Electro Mart,Sony Corporation
3843,P00336042,Health & Beauty,35.07,4,18,Game Zone,Razer Inc.
3846,P00233942,Grocery,30.31,5,18,InnoTech,Razer Inc.
3847,P00032342,Patio & Garden,34.67,3,39,Sound Zone,Sonos Inc.
3851,P00124342,Patio & Garden,49.92,1,16,Electro Mart,Sony Corporation
3854,P00078442,Toys,9.66,4,18,Game Zone,Razer Inc.
3855,P00302142,Health & Beauty,6.92,1,16,Electro Mart,Sony Corporation
3860,P00175242,Electronics,67.65,3,39,Sound Zone,Sonos Inc.
3861,P00177742,Toys,11.26,3,39,Sound Zone,Sonos Inc.
3872,P00344342,Toys,62.89,2,13,Tech Haven,Samsung Electronics
3881,P00298542,"Arts, Crafts & Sewing",66.0,51,51,Pakistan,Pakistan
3887,P00191642,Home & Kitchen,28.85,4,18,Game Zone,Razer Inc.
3891,P00257542,Health & Beauty,79.62,6,9,Photo World,Canon Inc.
3902,P00108842,Health & Beauty,63.62,5,18,InnoTech,Razer Inc.
3903,P00354142,Household Essentials,21.38,7,17,Health Zone,Garmin Ltd.
3904,P00360942,Toys,79.21,5,18,InnoTech,Razer Inc.
3907,P00286342,Baby,33.61,5,18,InnoTech,Razer Inc.
3912,P00299542,Toys,46.15,3,39,Sound Zone,Sonos Inc.
3915,P00066242,Grocery,10.13,3,39,Sound Zone,Sonos Inc.
3916,P00271442,"Books, Movies & Music",54.44,4,18,Game Zone,Razer Inc.
3930,P00081542,Health & Beauty,69.56,1,16,Electro Mart,Sony Corporation
3941,P00086642,Toys,78.58,4,18,Game Zone,Razer Inc.
3942,P00046842,Toys,72.02,7,17,Health Zone,Garmin Ltd.
3943,P00358142,Toys,51.08,2,13,Tech Haven,Samsung Electronics
3956,P00124742,Automotive,21.64,4,18,Game Zone,Razer Inc.
3964,P00177842,Toys,60.72,6,9,Photo World,Canon Inc.
3974,P00354942,Toys,45.33,2,13,Tech Haven,Samsung Electronics
3975,P00335942,Toys,31.39,3,39,Sound Zone,Sonos Inc.
3977,P00314942,Toys,11.27,1,16,Electro Mart,Sony Corporation
3979,P00347042,Toys,41.82,1,16,Electro Mart,Sony Corporation
3980,P00328642,Toys,15.99,4,18,Game Zone,Razer Inc.
3981,P00239342,Toys,8.08,1,16,Electro Mart,Sony Corporation
3988,P00195342,Electronics,14.14,4,18,Game Zone,Razer Inc.
3991,P00342742,Toys,42.87,5,18,InnoTech,Razer Inc.
3996,P00004342,Toys,9.32,3,39,Sound Zone,Sonos Inc.
4009,P00258842,Health & Beauty,10.08,2,13,Tech Haven,Samsung Electronics
4014,P00258942,Health & Beauty,53.6,6,9,Photo World,Canon Inc.
4015,P00225642,Patio & Garden,11.17,4,18,Game Zone,Razer Inc.
4018,P00252142,Toys,11.44,1,16,Electro Mart,Sony Corporation
4021,P00118642,Grocery,5.36,3,39,Sound Zone,Sonos Inc.
4033,P00108442,Health & Beauty,7.26,2,13,Tech Haven,Samsung Electronics
4051,P00251842,Grocery,79.35,3,39,Sound Zone,Sonos Inc.
4056,P00089942,Toys,18.49,4,18,Game Zone,Razer Inc.
4062,P00175442,Toys,56.84,6,9,Photo World,Canon Inc.
4064,P00256942,Toys,28.66,4,18,Game Zone,Razer Inc.
4069,P00118942,Toys,36.74,5,18,InnoTech,Razer Inc.
4071,P00108942,Toys,71.36,4,18,Game Zone,Razer Inc.
4073,P00237942,Toys,51.0,3,39,Sound Zone,Sonos Inc.
4080,P00183542,Clothing,73.81,6,9,Photo World,Canon Inc.
4089,P00080042,Health & Beauty,30.07,2,13,Tech Haven,Samsung Electronics
4093,P00040042,Health & Beauty,73.58,4,18,Game Zone,Razer Inc.
4094,P00008742,Health & Beauty,10.41,2,13,Tech Haven,Samsung Electronics
4098,P00009242,Toys,52.04,7,17,Health Zone,Garmin Ltd.
4101,P00027442,Toys,44.47,2,13,Tech Haven,Samsung Electronics
4104,P00324842,Toys,12.61,7,17,Health Zone,Garmin Ltd.
4108,P00046442,Toys,12.36,1,16,Electro Mart,Sony Corporation
4116,P00186842,Home & Kitchen,70.37,6,9,Photo World,Canon Inc.
4117,P00193742,Toys,28.42,3,39,Sound Zone,Sonos Inc.
4122,P00321842,Toys,48.79,3,39,Sound Zone,Sonos Inc.
4125,P00283542,Health & Beauty,47.03,5,18,InnoTech,Razer Inc.
4126,P00265642,Toys,36.17,3,39,Sound Zone,Sonos Inc.
4127,P00179342,Patio & Garden,42.25,2,13,Tech Haven,Samsung Electronics
4128,P00265842,Health & Beauty,71.82,5,18,InnoTech,Razer Inc.
4133,P00039542,Toys,77.45,3,39,Sound Zone,Sonos Inc.
4139,P00052042,Grocery,66.52,1,16,Electro Mart,Sony Corporation
4140,P00346842,Patio & Garden,11.61,4,18,Game Zone,Razer Inc.
4161,P00017442,Toys,41.17,5,18,InnoTech,Razer Inc.
4167,P00350642,Toys,51.69,3,39,Sound Zone,Sonos Inc.
4176,P00348342,Toys,10.63,1,16,Electro Mart,Sony Corporation
4178,P00125642,Health & Beauty,32.71,4,18,Game Zone,Razer Inc.
4190,P0097742,Toys,13.13,1,16,Electro Mart,Sony Corporation
4193,P00034142,Toys,11.35,3,39,Sound Zone,Sonos Inc.
4204,P00165642,Grocery,6.07,3,39,Sound Zone,Sonos Inc.
4205,P00075342,Grocery,40.35,2,13,Tech Haven,Samsung Electronics
4209,P00358942,Patio & Garden,42.08,51,51,Pakistan,Pakistan
